Beverage,Size,Beverage Category,Milk,Whip,Serving Size,Calories,Total Fat (g),Saturated Fat (g),Trans Fat (g),Cholesterol (mg),Sodium (mg),Total Carbohydrates (g),Dietary Fiber (g),Sugar (g),Protein (g),Vitamin A (%DV),Vitamin C (%DV),Calcium (%DV),Iron (%DV),Caffeine (mg),hot_cold,Vegan
Passion Tango Brewed Tea,Grande,Tea,No Milk,,473 mL,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,hot,Vegan
Passion Tango Brewed Tea,Venti®,Tea,No Milk,,591 mL,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,hot,Vegan
Iced Passion Tango tea,Tall,Tea,No Milk,,354 mL,60,0.0,0.0,0.0,0,5,15,0,15,0.0,0.0,0.0,0.0,0.0,0.0,cold,Vegan
Iced Passion Tango tea,Grande,Tea,No Milk,,473 mL,80,0.0,0.0,0.0,0,10,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,cold,Vegan
Iced Passion Tango tea,Venti®,Tea,No Milk,,709 mL,120,0.0,0.0,0.0,0,15,30,0,30,0.0,0.0,0.0,0.02,0.0,0.0,cold,Vegan
Iced Passion Tango Tea Lemonade,Tall,Tea,No Milk,,354 mL,90,0.0,0.0,0.0,0,5,24,0,24,0.1,0.0,0.1,0.0,0.0,0.0,cold,Vegan
Iced Passion Tango Tea Lemonade,Grande,Tea,No Milk,,473 mL,120,0.0,0.0,0.0,0,5,32,0,32,0.1,0.0,0.15,0.0,0.0,0.0,cold,Vegan
Iced Passion Tango Tea Lemonade,Venti®,Tea,No Milk,,709 mL,190,0.0,0.0,0.0,0,10,48,0,47,0.1,0.0,0.2,0.02,0.0,0.0,cold,Vegan
Peach Iced Green Tea,Tall,Tea,No Milk,,354 mL,60,0.1,0.0,0.0,0,0,15,0,15,0.0,0.0,0.0,0.0,0.0,22.5,cold,Vegan
Peach Iced Green Tea,Grande,Tea,No Milk,,473 mL,80,0.2,0.0,0.0,0,0,20,0,20,0.0,0.0,0.0,0.0,0.0,27.5,cold,Vegan
Peach Iced Green Tea,Venti®,Tea,No Milk,,709 mL,130,0.3,0.0,0.0,0,2,31,0,30,0.0,0.0,0.0,0.0,0.0,42.5,cold,Vegan
Peach Iced Green Tea Lemonade,Tall,Tea,No Milk,,354 mL,100,0.1,0.0,0.0,0,0,25,0,24,0.1,0.0,0.1,0.0,0.0,22.5,cold,Vegan
Peach Iced Green Tea Lemonade,Grande,Tea,No Milk,,473 mL,130,0.2,0.0,0.0,0,1,33,0,32,0.1,0.0,0.15,0.0,0.0,27.5,cold,Vegan
Peach Iced Green Tea Lemonade,Venti®,Tea,No Milk,,709 mL,190,0.3,0.0,0.0,0,2,49,0,48,0.1,0.0,0.2,0.0,0.0,42.5,cold,Vegan
Peach Tranquility Brewed Tea,Short,Tea,No Milk,,236 mL,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,hot,Vegan
Peach Tranquility Brewed Tea,Tall,Tea,No Milk,,354 mL,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,hot,Vegan
Peach Tranquility Brewed Tea,Grande,Tea,No Milk,,473 mL,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,hot,Vegan
Peach Tranquility Brewed Tea,Venti®,Tea,No Milk,,591 mL,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,hot,Vegan
Youthberry Brewed Tea,Short,Tea,No Milk,,236 mL,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0,hot,Vegan
Youthberry Brewed Tea,Tall,Tea,No Milk,,354 mL,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0,hot,Vegan
Youthberry Brewed Tea,Grande,Tea,No Milk,,473 mL,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,20.5,hot,Vegan
Youthberry Brewed Tea,Venti®,Tea,No Milk,,591 mL,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,20.5,hot,Vegan
Cool Lime Starbucks Refreshers™ Beverage,Tall,Smoothies,No Milk,,354 mL,60,0.0,0.0,0.0,0,2,14,0,14,0.1,0.0,0.9,0.0,0.0,40.0,cold,Vegan
Cool Lime Starbucks Refreshers™ Beverage,Grande,Smoothies,No Milk,,473 mL,70,0.0,0.0,0.0,0,2,19,0,18,0.1,0.0,1.2,0.0,0.0,50.0,cold,Vegan
Cool Lime Starbucks Refreshers™ Beverage,Venti®,Smoothies,No Milk,,709 mL,110,0.0,0.0,0.0,0,3,28,0,27,0.2,0.0,1.8,0.0,0.0,77.5,cold,Vegan
Very Berry Hibiscus Starbucks Refreshers™ Beverage,Tall,Smoothies,No Milk,,354 mL,70,0.1,0.0,0.0,0,2,18,1,15,0.1,0.0,0.9,0.0,0.02,40.0,cold,Vegan
Very Berry Hibiscus Starbucks Refreshers™ Beverage,Grande,Smoothies,No Milk,,473 mL,90,0.1,0.0,0.0,0,3,22,1,20,0.1,0.0,1.1,0.0,0.02,50.0,cold,Vegan
Very Berry Hibiscus Starbucks Refreshers™ Beverage,Venti®,Smoothies,No Milk,,709 mL,130,0.1,0.0,0.0,0,4,32,1,29,0.2,0.0,1.7,0.02,0.02,77.5,cold,Vegan
Chocolate Smoothie,Grande,Smoothies,Nonfat,,473 mL,300,2.5,1.5,0.0,5,160,53,8,34,20.0,0.1,0.15,0.2,0.25,20.0,cold,Non Vegan
Chocolate Smoothie,Grande,Smoothies,Whole,,473 mL,320,5.0,3.0,0.1,15,170,53,8,34,20.0,0.1,0.15,0.2,0.25,20.0,cold,Non Vegan
Chocolate Smoothie,Grande,Smoothies,Whole,,473 mL,340,7.0,4.0,0.1,15,160,53,8,34,20.0,0.08,0.15,0.2,0.25,20.0,cold,Non Vegan
Chocolate Smoothie,Grande,Smoothies,Soy,,473 mL,310,4.5,1.5,0.0,5,150,51,9,31,19.0,0.06,0.15,0.2,0.35,20.0,cold,Vegan
Chocolate Smoothie,Grande,Smoothies,Coconut,,473 mL,290,5.0,4.0,0.0,5,150,51,8,32,15.0,0.0,0.15,0.04,0.25,20.0,cold,Vegan
Orange Mango Smoothie,Grande,Smoothies,Nonfat,,473 mL,260,1.0,0.3,0.0,5,120,54,6,37,16.0,0.5,0.8,0.1,0.06,0.0,cold,Non Vegan
Orange Mango Smoothie,Grande,Smoothies,Whole,,473 mL,270,1.5,0.5,0.0,5,125,53,6,37,16.0,0.5,0.8,0.1,0.06,0.0,cold,Non Vegan
Orange Mango Smoothie,Grande,Smoothies,Whole,,473 mL,280,2.5,1.0,0.0,5,120,53,6,37,16.0,0.5,0.8,0.08,0.06,0.0,cold,Non Vegan
Orange Mango Smoothie,Grande,Smoothies,Soy,,473 mL,270,1.5,0.4,0.0,5,120,53,6,36,15.0,0.5,0.8,0.1,0.08,0.0,cold,Vegan
Orange Mango Smoothie,Grande,Smoothies,Coconut,,473 mL,260,1.5,1.0,0.0,5,120,53,6,36,14.0,0.45,0.8,0.04,0.06,0.0,cold,Vegan
Strawberry Smoothie,Grande,Smoothies,Nonfat,,473 mL,290,1.0,0.3,0.0,5,125,60,7,41,16.0,0.04,0.35,0.1,0.1,0.0,cold,Non Vegan
Strawberry Smoothie,Grande,Smoothies,Whole,,473 mL,300,2.0,1.0,0.0,5,130,60,7,41,16.0,0.04,0.35,0.1,0.1,0.0,cold,Non Vegan
Strawberry Smoothie,Grande,Smoothies,Whole,,473 mL,300,2.5,1.0,0.0,10,125,60,7,41,15.0,0.04,0.35,0.1,0.1,0.0,cold,Non Vegan
Strawberry Smoothie,Grande,Smoothies,Soy,,473 mL,290,1.5,0.4,0.0,5,125,59,7,40,15.0,0.02,0.35,0.1,0.15,0.0,cold,Vegan
Strawberry Smoothie,Grande,Smoothies,Coconut,,473 mL,290,2.0,1.0,0.0,5,125,59,7,41,14.0,0.0,0.35,0.06,0.1,0.0,cold,Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Nonfat,No Whip,354 mL,200,0.1,0.1,0.0,0,150,47,0,46,3.0,0.04,0.0,0.08,0.0,65.0,cold,Non Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Nonfat,Whip,354 mL,280,8.0,5.0,0.2,30,160,50,0,48,3.0,0.15,0.0,0.1,0.0,65.0,cold,Non Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Whole,No Whip,354 mL,210,1.5,1.0,0.0,5,160,47,0,46,3.0,0.04,0.0,0.08,0.0,65.0,cold,Non Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Whole,Whip,354 mL,290,10.0,6.0,0.3,35,170,50,0,48,3.0,0.15,0.0,0.1,0.0,65.0,cold,Non Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Whole,No Whip,354 mL,220,2.5,1.5,0.1,10,150,47,0,46,3.0,0.04,0.0,0.08,0.0,65.0,cold,Non Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Whole,Whip,354 mL,300,11.0,6.0,0.3,35,160,50,0,48,3.0,0.15,0.0,0.1,0.0,65.0,cold,Non Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Soy,No Whip,354 mL,200,1.5,0.2,0.0,0,150,46,0,44,2.0,0.04,0.0,0.1,0.04,65.0,cold,Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Soy,Whip,354 mL,290,9.0,5.0,0.2,30,160,48,0,46,3.0,0.1,0.0,0.1,0.04,65.0,cold,Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Coconut,No Whip,354 mL,200,1.5,1.5,0.0,0,150,47,0,45,0.4,0.0,0.0,0.0,0.0,65.0,cold,Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Coconut,Whip,354 mL,280,10.0,7.0,0.2,30,160,49,0,47,1.0,0.1,0.0,0.02,0.0,65.0,cold,Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Nonfat,No Whip,473 mL,290,0.1,0.1,0.0,0,220,69,0,67,4.0,0.06,0.0,0.1,0.0,95.0,cold,Non Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Nonfat,Whip,473 mL,400,11.0,7.0,0.3,45,230,72,0,69,4.0,0.2,0.0,0.15,0.0,95.0,cold,Non Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Whole,No Whip,473 mL,300,2.0,1.0,0.1,10,220,68,0,67,4.0,0.06,0.0,0.1,0.0,95.0,cold,Non Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Whole,Whip,473 mL,420,13.0,8.0,0.4,50,230,72,0,69,4.0,0.2,0.0,0.15,0.0,95.0,cold,Non Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Whole,No Whip,473 mL,310,3.0,2.0,0.1,10,220,68,0,67,3.0,0.04,0.0,0.1,0.0,95.0,cold,Non Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Whole,Whip,473 mL,430,14.0,9.0,0.4,50,230,72,0,69,4.0,0.15,0.0,0.1,0.0,95.0,cold,Non Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Soy,No Whip,473 mL,290,1.5,0.2,0.0,0,210,67,1,64,3.0,0.04,0.0,0.1,0.06,95.0,cold,Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Soy,Whip,473 mL,410,13.0,7.0,0.3,40,220,70,1,67,4.0,0.15,0.0,0.15,0.06,95.0,cold,Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Coconut,No Whip,473 mL,290,2.0,2.0,0.0,0,210,68,0,66,0.5,0.0,0.0,0.0,0.0,95.0,cold,Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Coconut,Whip,473 mL,400,13.0,9.0,0.3,40,220,71,0,69,1.0,0.15,0.0,0.02,0.0,95.0,cold,Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Nonfat,No Whip,709 mL,370,0.2,0.1,0.0,5,290,88,0,86,5.0,0.08,0.0,0.15,0.02,125.0,cold,Non Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Nonfat,Whip,709 mL,490,11.0,7.0,0.3,45,300,92,0,88,6.0,0.2,0.0,0.2,0.02,125.0,cold,Non Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Whole,No Whip,709 mL,400,3.0,1.5,0.1,10,290,88,0,86,5.0,0.08,0.0,0.15,0.02,125.0,cold,Non Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Whole,Whip,709 mL,510,14.0,8.0,0.4,55,300,91,0,88,6.0,0.2,0.0,0.2,0.02,125.0,cold,Non Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Whole,No Whip,709 mL,410,5.0,2.5,0.1,15,290,88,0,86,5.0,0.06,0.0,0.15,0.02,125.0,cold,Non Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Whole,Whip,709 mL,530,16.0,10.0,0.5,55,300,91,0,88,6.0,0.2,0.0,0.15,0.02,125.0,cold,Non Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Soy,No Whip,709 mL,380,2.5,0.3,0.0,0,280,86,1,82,4.0,0.06,0.0,0.15,0.08,125.0,cold,Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Soy,Whip,709 mL,500,14.0,7.0,0.3,40,290,89,1,85,5.0,0.2,0.0,0.2,0.08,125.0,cold,Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Coconut,No Whip,709 mL,380,3.0,3.0,0.0,0,280,87,0,84,1.0,0.0,0.0,0.0,0.0,125.0,cold,Vegan
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Coconut,Whip,709 mL,490,14.0,10.0,0.3,40,290,90,0,87,1.0,0.15,0.0,0.02,0.0,125.0,cold,Vegan
Caramel Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Nonfat,No Whip,354 mL,180,0.1,0.0,0.0,0,160,42,0,42,3.0,0.04,0.0,0.1,0.0,70.0,cold,Non Vegan
Caramel Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Nonfat,Whip,354 mL,280,9.0,5.0,0.2,35,180,47,0,47,3.0,0.15,0.0,0.1,0.0,70.0,cold,Non Vegan
Caramel Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Whole,No Whip,354 mL,190,1.5,1.0,0.1,5,170,42,0,42,3.0,0.04,0.0,0.1,0.0,70.0,cold,Non Vegan
Caramel Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Whole,Whip,354 mL,290,10.0,6.0,0.3,40,180,47,0,46,3.0,0.15,0.0,0.1,0.0,70.0,cold,Non Vegan
Caramel Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Whole,No Whip,354 mL,200,2.5,1.5,0.1,10,160,42,0,42,3.0,0.04,0.0,0.08,0.0,70.0,cold,Non Vegan
Caramel Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Whole,Whip,354 mL,300,11.0,7.0,0.3,40,180,47,0,46,3.0,0.15,0.0,0.1,0.0,70.0,cold,Non Vegan
Caramel Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Soy,No Whip,354 mL,190,1.5,0.2,0.0,0,160,41,0,40,2.0,0.04,0.0,0.1,0.04,70.0,cold,Vegan
Caramel Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Soy,Whip,354 mL,280,10.0,6.0,0.2,30,170,46,0,45,3.0,0.15,0.0,0.1,0.04,70.0,cold,Vegan
Caramel Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Coconut,No Whip,354 mL,180,2.0,1.5,0.0,0,160,41,0,40,0.4,0.0,0.0,0.0,0.0,70.0,cold,Vegan
Caramel Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Coconut,Whip,354 mL,280,10.0,7.0,0.2,30,170,46,0,45,1.0,0.1,0.0,0.02,0.0,70.0,cold,Vegan
Caramel Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Nonfat,No Whip,473 mL,260,0.1,0.1,0.0,0,230,60,0,60,4.0,0.06,0.0,0.1,0.0,100.0,cold,Non Vegan
Caramel Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Nonfat,Whip,473 mL,390,12.0,8.0,0.3,45,240,67,0,66,4.0,0.2,0.0,0.15,0.0,100.0,cold,Non Vegan
Caramel Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Whole,No Whip,473 mL,270,2.0,1.5,0.1,10,230,60,0,60,4.0,0.06,0.0,0.1,0.0,100.0,cold,Non Vegan
Caramel Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Whole,Whip,473 mL,410,14.0,9.0,0.4,50,250,67,0,66,4.0,0.2,0.0,0.15,0.0,100.0,cold,Non Vegan
Caramel Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Whole,No Whip,473 mL,280,3.5,2.0,0.1,10,230,60,0,60,3.0,0.04,0.0,0.1,0.0,100.0,cold,Non Vegan
Caramel Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Whole,Whip,473 mL,420,15.0,9.0,0.4,55,250,67,0,66,4.0,0.2,0.0,0.15,0.0,100.0,cold,Non Vegan
Caramel Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Soy,No Whip,473 mL,260,1.5,0.2,0.0,0,220,59,0,57,3.0,0.04,0.0,0.1,0.06,100.0,cold,Vegan
Caramel Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Soy,Whip,473 mL,400,14.0,8.0,0.3,45,240,65,0,63,4.0,0.15,0.0,0.15,0.06,100.0,cold,Vegan
Caramel Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Coconut,No Whip,473 mL,260,2.0,2.0,0.0,0,220,59,0,58,0.5,0.0,0.0,0.0,0.0,100.0,cold,Vegan
Caramel Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Coconut,Whip,473 mL,390,14.0,10.0,0.3,45,240,65,0,64,1.0,0.15,0.0,0.02,0.0,100.0,cold,Vegan
Caramel Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Nonfat,No Whip,709 mL,340,0.1,0.1,0.0,5,300,79,0,78,5.0,0.1,0.0,0.2,0.02,130.0,cold,Non Vegan
Caramel Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Nonfat,Whip,709 mL,470,12.0,8.0,0.3,45,320,85,0,84,6.0,0.25,0.0,0.2,0.02,130.0,cold,Non Vegan
Caramel Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Whole,No Whip,709 mL,360,3.0,2.0,0.1,10,310,78,0,78,5.0,0.08,0.0,0.2,0.02,130.0,cold,Non Vegan
Caramel Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Whole,Whip,709 mL,500,15.0,9.0,0.5,55,330,85,0,84,6.0,0.2,0.0,0.2,0.02,130.0,cold,Non Vegan
Caramel Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Whole,No Whip,709 mL,380,5.0,3.0,0.1,15,300,78,0,78,5.0,0.08,0.0,0.15,0.02,130.0,cold,Non Vegan
Caramel Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Whole,Whip,709 mL,510,17.0,10.0,0.5,60,320,85,0,84,6.0,0.2,0.0,0.2,0.02,130.0,cold,Non Vegan
Caramel Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Soy,No Whip,709 mL,350,2.5,0.3,0.0,0,290,76,1,74,5.0,0.06,0.0,0.2,0.08,130.0,cold,Vegan
Caramel Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Soy,Whip,709 mL,480,14.0,8.0,0.3,45,310,83,1,80,5.0,0.2,0.0,0.2,0.08,130.0,cold,Vegan
Caramel Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Coconut,No Whip,709 mL,340,3.5,3.0,0.0,0,300,76,0,75,1.0,0.0,0.0,0.02,0.0,130.0,cold,Vegan
Caramel Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Coconut,Whip,709 mL,470,15.0,11.0,0.3,45,320,83,0,81,1.0,0.15,0.0,0.04,0.0,130.0,cold,Vegan
Coffee Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Nonfat,,354 mL,160,0.1,0.0,0.0,0,160,36,0,36,3.0,0.04,0.0,0.1,0.0,70.0,cold,Non Vegan
Coffee Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Whole,,354 mL,170,1.5,1.0,0.0,5,160,36,0,36,3.0,0.04,0.0,0.08,0.0,70.0,cold,Non Vegan
Coffee Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Whole,,354 mL,180,2.5,1.5,0.1,10,160,36,0,36,3.0,0.04,0.0,0.08,0.0,70.0,cold,Non Vegan
Coffee Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Soy,,354 mL,160,1.5,0.2,0.0,0,150,35,0,34,2.0,0.04,0.0,0.1,0.04,70.0,cold,Vegan
Coffee Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Coconut,,354 mL,160,2.0,1.5,0.0,0,150,36,0,35,0.4,0.0,0.0,0.0,0.0,70.0,cold,Vegan
Coffee Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Nonfat,,473 mL,220,0.1,0.1,0.0,0,210,51,0,50,4.0,0.06,0.0,0.1,0.0,95.0,cold,Non Vegan
Coffee Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Whole,,473 mL,230,2.0,1.0,0.1,10,220,50,0,50,3.0,0.06,0.0,0.1,0.0,95.0,cold,Non Vegan
Coffee Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Whole,,473 mL,240,3.0,2.0,0.1,10,220,50,0,50,3.0,0.04,0.0,0.1,0.0,95.0,cold,Non Vegan
Coffee Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Soy,,473 mL,220,1.5,0.2,0.0,0,210,49,0,47,3.0,0.04,0.0,0.1,0.06,95.0,cold,Vegan
Coffee Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Coconut,,473 mL,220,2.0,2.0,0.0,0,210,50,0,49,0.5,0.0,0.0,0.0,0.0,95.0,cold,Vegan
Coffee Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Nonfat,,709 mL,310,0.1,0.1,0.0,5,300,70,0,69,6.0,0.1,0.0,0.2,0.02,130.0,cold,Non Vegan
Coffee Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Whole,,709 mL,330,3.0,1.5,0.1,10,310,70,0,69,5.0,0.08,0.0,0.15,0.02,130.0,cold,Non Vegan
Coffee Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Whole,,709 mL,350,5.0,3.0,0.2,15,300,70,0,69,5.0,0.08,0.0,0.15,0.02,130.0,cold,Non Vegan
Coffee Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Soy,,709 mL,310,2.5,0.3,0.0,0,300,68,1,66,5.0,0.06,0.0,0.2,0.08,130.0,cold,Vegan
Coffee Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Coconut,,709 mL,310,3.5,3.0,0.0,0,300,69,0,68,1.0,0.0,0.0,0.0,0.0,135.0,cold,Vegan
Espresso Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Nonfat,,354 mL,150,0.0,0.0,0.0,0,135,34,0,33,2.0,0.02,0.0,0.06,0.0,130.0,cold,Non Vegan
Espresso Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Whole,,354 mL,150,1.0,0.5,0.0,5,140,34,0,33,2.0,0.02,0.0,0.06,0.0,130.0,cold,Non Vegan
Espresso Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Whole,,354 mL,160,1.5,1.0,0.0,5,140,34,0,33,2.0,0.02,0.0,0.06,0.0,130.0,cold,Non Vegan
Espresso Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Soy,,354 mL,150,1.0,0.1,0.0,0,135,33,0,31,2.0,0.02,0.0,0.06,0.02,130.0,cold,Vegan
Espresso Frappuccino® Blended Beverage,Tall,Frappuccino Blended Coffee,Coconut,,354 mL,150,1.0,1.0,0.0,0,135,34,0,32,1.0,0.0,0.0,0.0,0.0,130.0,cold,Vegan
Espresso Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Nonfat,,473 mL,210,0.1,0.0,0.0,0,200,50,0,49,3.0,0.04,0.0,0.08,0.0,165.0,cold,Non Vegan
Espresso Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Whole,,473 mL,220,1.5,0.5,0.0,5,210,50,0,48,3.0,0.04,0.0,0.08,0.0,165.0,cold,Non Vegan
Espresso Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Whole,,473 mL,230,2.5,1.5,0.1,5,200,50,0,48,3.0,0.04,0.0,0.08,0.0,165.0,cold,Non Vegan
Espresso Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Soy,,473 mL,220,1.0,0.1,0.0,0,200,49,0,47,3.0,0.02,0.0,0.08,0.04,165.0,cold,Vegan
Espresso Frappuccino® Blended Beverage,Grande,Frappuccino Blended Coffee,Coconut,,473 mL,220,1.5,1.5,0.0,0,200,50,0,48,1.0,0.0,0.0,0.0,0.0,165.0,cold,Vegan
Espresso Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Nonfat,,709 mL,280,0.1,0.1,0.0,0,270,65,0,63,5.0,0.08,0.0,0.15,0.02,185.0,cold,Non Vegan
Espresso Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Whole,,709 mL,300,2.5,1.0,0.1,10,280,65,0,63,5.0,0.06,0.0,0.15,0.0,185.0,cold,Non Vegan
Espresso Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Whole,,709 mL,310,4.0,2.0,0.1,10,270,65,0,63,4.0,0.06,0.0,0.15,0.02,185.0,cold,Non Vegan
Espresso Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Soy,,709 mL,290,2.0,0.3,0.0,0,270,63,1,60,4.0,0.04,0.0,0.15,0.06,185.0,cold,Vegan
Espresso Frappuccino® Blended Beverage,Venti®,Frappuccino Blended Coffee,Coconut,,709 mL,280,2.5,2.5,0.0,0,270,64,0,62,1.0,0.0,0.0,0.0,0.0,185.0,cold,Vegan
